,sad,angry,happy,fearful,neutral,disgusted,surprised
0,3.782203918945015e-07,6.112871233199257e-06,2.626106834213715e-05,3.883960708606082e-09,0.9999649524688721,7.840133875447464e-09,2.339668981221621e-06
1,3.782203918945015e-07,6.112871233199257e-06,2.626106834213715e-05,3.883960708606082e-09,0.9999649524688721,7.840133875447464e-09,2.339668981221621e-06
2,1.7621503900500102e-07,3.449913492659107e-06,6.836356988060288e-06,1.0952065032654446e-08,0.9997710585594177,9.218992680359861e-09,0.00021855167869944125
3,3.782203918945015e-07,6.112871233199257e-06,2.626106834213715e-05,3.883960708606082e-09,0.9999649524688721,7.840133875447464e-09,2.339668981221621e-06
4,1.7621503900500102e-07,3.449913492659107e-06,6.836356988060288e-06,1.0952065032654446e-08,0.9997710585594177,9.218992680359861e-09,0.00021855167869944125
5,9.854522431851365e-06,6.4496261984459125e-06,0.004412035457789898,3.5545454579732905e-07,0.9885001182556152,4.417141553858528e-06,0.007066722493618727
6,3.782203918945015e-07,6.112871233199257e-06,2.626106834213715e-05,3.883960708606082e-09,0.9999649524688721,7.840133875447464e-09,2.339668981221621e-06
7,1.7621503900500102e-07,3.449913492659107e-06,6.836356988060288e-06,1.0952065032654446e-08,0.9997710585594177,9.218992680359861e-09,0.00021855167869944125
8,9.854522431851365e-06,6.4496261984459125e-06,0.004412035457789898,3.5545454579732905e-07,0.9885001182556152,4.417141553858528e-06,0.007066722493618727
9,2.5361364919262996e-07,1.1465110674180323e-06,0.001734980964101851,8.293874032005988e-09,0.9964061975479126,2.629890261118817e-08,0.001857355935499072
10,3.782203918945015e-07,6.112871233199257e-06,2.626106834213715e-05,3.883960708606082e-09,0.9999649524688721,7.840133875447464e-09,2.339668981221621e-06
11,1.7621503900500102e-07,3.449913492659107e-06,6.836356988060288e-06,1.0952065032654446e-08,0.9997710585594177,9.218992680359861e-09,0.00021855167869944125
12,9.854522431851365e-06,6.4496261984459125e-06,0.004412035457789898,3.5545454579732905e-07,0.9885001182556152,4.417141553858528e-06,0.007066722493618727
13,2.5361364919262996e-07,1.1465110674180323e-06,0.001734980964101851,8.293874032005988e-09,0.9964061975479126,2.629890261118817e-08,0.001857355935499072
14,1.6589804374689265e-07,7.097233378772216e-07,0.0006055183475837111,2.7197204488516036e-09,0.9993320107460022,2.0167327363651566e-08,6.157788448035717e-05
15,3.782203918945015e-07,6.112871233199257e-06,2.626106834213715e-05,3.883960708606082e-09,0.9999649524688721,7.840133875447464e-09,2.339668981221621e-06
16,1.7621503900500102e-07,3.449913492659107e-06,6.836356988060288e-06,1.0952065032654446e-08,0.9997710585594177,9.218992680359861e-09,0.00021855167869944125
17,9.854522431851365e-06,6.4496261984459125e-06,0.004412035457789898,3.5545454579732905e-07,0.9885001182556152,4.417141553858528e-06,0.007066722493618727
18,2.5361364919262996e-07,1.1465110674180323e-06,0.001734980964101851,8.293874032005988e-09,0.9964061975479126,2.629890261118817e-08,0.001857355935499072
19,1.6589804374689265e-07,7.097233378772216e-07,0.0006055183475837111,2.7197204488516036e-09,0.9993320107460022,2.0167327363651566e-08,6.157788448035717e-05
20,0.0006198358023539186,1.799572055460885e-05,0.0004096578632015735,3.835548767483488e-09,0.9989443421363831,2.278502734043286e-06,5.936416073382134e-06
