,sad,angry,happy,fearful,neutral,disgusted,surprised
0,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
1,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
2,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
3,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
4,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
5,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
6,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
7,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
8,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
9,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
10,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
11,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
12,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
13,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
14,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
15,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
16,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
17,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
18,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
19,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
20,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
21,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
22,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
23,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
24,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
25,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
26,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
27,0.009291153401136398,0.00010940369247691706,0.004919742699712515,1.2449959285731893e-05,0.9855803847312927,8.424948464380577e-05,2.5714075491123367e-06
28,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
29,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
30,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
31,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
32,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
33,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
34,0.009291153401136398,0.00010940369247691706,0.004919742699712515,1.2449959285731893e-05,0.9855803847312927,8.424948464380577e-05,2.5714075491123367e-06
35,0.0002518745604902506,7.022294568059806e-08,0.9997268319129944,1.42138256720159e-08,4.257095952198142e-06,1.6887834135559388e-05,4.567502642771615e-08
36,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
37,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
38,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
39,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
40,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
41,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
42,0.009291153401136398,0.00010940369247691706,0.004919742699712515,1.2449959285731893e-05,0.9855803847312927,8.424948464380577e-05,2.5714075491123367e-06
43,0.0002518745604902506,7.022294568059806e-08,0.9997268319129944,1.42138256720159e-08,4.257095952198142e-06,1.6887834135559388e-05,4.567502642771615e-08
44,1.2187790616735583e-06,5.537140079781011e-09,0.9999916553497314,4.7078226733665574e-11,4.885051794190076e-07,6.654397566308035e-06,2.3853294894848887e-09
45,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
46,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
47,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
48,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
49,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
50,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
51,0.009291153401136398,0.00010940369247691706,0.004919742699712515,1.2449959285731893e-05,0.9855803847312927,8.424948464380577e-05,2.5714075491123367e-06
52,0.0002518745604902506,7.022294568059806e-08,0.9997268319129944,1.42138256720159e-08,4.257095952198142e-06,1.6887834135559388e-05,4.567502642771615e-08
53,1.2187790616735583e-06,5.537140079781011e-09,0.9999916553497314,4.7078226733665574e-11,4.885051794190076e-07,6.654397566308035e-06,2.3853294894848887e-09
54,4.627015732694417e-05,1.1279174039202644e-08,0.9999158382415771,1.3403347765006401e-08,3.503819607431069e-05,2.7045341539633228e-06,1.5577982992454054e-07
55,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
56,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
57,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
58,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
59,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
60,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
61,0.009291153401136398,0.00010940369247691706,0.004919742699712515,1.2449959285731893e-05,0.9855803847312927,8.424948464380577e-05,2.5714075491123367e-06
62,0.0002518745604902506,7.022294568059806e-08,0.9997268319129944,1.42138256720159e-08,4.257095952198142e-06,1.6887834135559388e-05,4.567502642771615e-08
63,1.2187790616735583e-06,5.537140079781011e-09,0.9999916553497314,4.7078226733665574e-11,4.885051794190076e-07,6.654397566308035e-06,2.3853294894848887e-09
64,4.627015732694417e-05,1.1279174039202644e-08,0.9999158382415771,1.3403347765006401e-08,3.503819607431069e-05,2.7045341539633228e-06,1.5577982992454054e-07
65,1.309292429141351e-06,5.472237107895239e-10,0.9999924898147583,1.0337595363063556e-11,5.664004675054457e-06,4.4929373643753934e-07,2.277898564218006e-10
66,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
67,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
68,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
69,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
70,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
71,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
72,0.009291153401136398,0.00010940369247691706,0.004919742699712515,1.2449959285731893e-05,0.9855803847312927,8.424948464380577e-05,2.5714075491123367e-06
73,0.0002518745604902506,7.022294568059806e-08,0.9997268319129944,1.42138256720159e-08,4.257095952198142e-06,1.6887834135559388e-05,4.567502642771615e-08
74,1.2187790616735583e-06,5.537140079781011e-09,0.9999916553497314,4.7078226733665574e-11,4.885051794190076e-07,6.654397566308035e-06,2.3853294894848887e-09
75,4.627015732694417e-05,1.1279174039202644e-08,0.9999158382415771,1.3403347765006401e-08,3.503819607431069e-05,2.7045341539633228e-06,1.5577982992454054e-07
76,1.309292429141351e-06,5.472237107895239e-10,0.9999924898147583,1.0337595363063556e-11,5.664004675054457e-06,4.4929373643753934e-07,2.277898564218006e-10
77,0.1795194000005722,2.0789953850908205e-05,0.39870262145996094,1.1813130029736385e-08,5.618347859126516e-05,0.42170074582099915,1.2947378991157166e-07
78,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
79,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
80,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
81,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
82,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
83,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
84,0.009291153401136398,0.00010940369247691706,0.004919742699712515,1.2449959285731893e-05,0.9855803847312927,8.424948464380577e-05,2.5714075491123367e-06
85,0.0002518745604902506,7.022294568059806e-08,0.9997268319129944,1.42138256720159e-08,4.257095952198142e-06,1.6887834135559388e-05,4.567502642771615e-08
86,1.2187790616735583e-06,5.537140079781011e-09,0.9999916553497314,4.7078226733665574e-11,4.885051794190076e-07,6.654397566308035e-06,2.3853294894848887e-09
87,4.627015732694417e-05,1.1279174039202644e-08,0.9999158382415771,1.3403347765006401e-08,3.503819607431069e-05,2.7045341539633228e-06,1.5577982992454054e-07
88,1.309292429141351e-06,5.472237107895239e-10,0.9999924898147583,1.0337595363063556e-11,5.664004675054457e-06,4.4929373643753934e-07,2.277898564218006e-10
89,0.1795194000005722,2.0789953850908205e-05,0.39870262145996094,1.1813130029736385e-08,5.618347859126516e-05,0.42170074582099915,1.2947378991157166e-07
90,0.0003401503781788051,6.6956795663486446e-09,0.9996292591094971,3.1879693329628367e-10,2.7206962840864435e-05,3.468397153483238e-06,7.933033785434418e-09
91,0.2396918684244156,0.0001180679100798443,0.7223426699638367,5.627850327982742e-07,0.01004293654114008,0.027792049571871758,1.1890865607711021e-05
92,0.6955615878105164,1.16938892347207e-07,0.3041978180408478,2.330598491973035e-10,3.123803617199883e-05,0.0002091903443215415,3.385565161551085e-09
93,0.4265488088130951,5.453674702948774e-07,0.5731096267700195,1.1363518126472627e-08,0.00016830884851515293,0.00017266828217543662,3.560167161076322e-10
94,0.9969620108604431,7.922921207992317e-10,0.0030227142851799726,4.407764517960766e-12,2.7823550681205234e-06,1.2427032743289601e-05,1.109267083569676e-12
95,0.9207956790924072,5.9582898757071234e-06,0.07913342863321304,1.0550791351704447e-08,5.2642932132584974e-05,1.2323296687100083e-05,3.4795794023878557e-10
96,0.0072487820871174335,1.1418767371651484e-06,0.9927341938018799,4.492504025038757e-12,1.4222880508896196e-06,1.4399462997971568e-05,2.456160552721798e-10
